uservip_degree,timepoint,content,opername,upcount
0,24,这样上节目是得到了机会，但有可能不会有意愿要他们了,可可,0
0,24,周深来了来了,无,0
0,24,深深！！来了！！,肃水菡子,0
0,24,什么时候来一个会计师事务所的实习啊,花痴君π,0
0,24,没有何老师啊,JY.,0
0,24,没声音,Mr Lonely,0
0,25,医学生来了,Lise°旧瘾,0
0,25,为了畅姐来打卡,疯狗,0
0,25,崽崽。蔡徐坤,耀月星丞,0
0,26,[无羡]针不戳,顾玺彤,0
0,26,[6周年]哇哇哇,ᖇꫀᧁᖇꫀ𓆡可,0
0,26,深啊,╰⌒  ヤ唐唐ゞ,0
0,26,什么时候来一个会计师事务所的实习啊,格子间的朝暮ᝰ,0
0,26,来看毛不易[鸡腿],知 青🍃,0
0,27,哇……终于到医生了，太好了……,🌰,0
0,27,蔡徐坤好帅,Atopos,0
0,27,j,╪微笑 旳弧度、,0
0,27,医学生来报道,阿拉壶家曲奇.,0
0,27,专门来看深深的,decade,0
0,27,为了毛不易而来,Nina,0
0,27,来了来了,于卉贞,0
0,28,基层医生路过,相逢不相识,0
0,28,跟着周深看offer,无,0
0,28,周深,澈匿.,0
0,28,我是为李不言来的，,#刘瑞,0
0,28,什么时候出一期护理系的，不用一季，一期就行,Ⅶ,0
0,28,蔡徐坤好帅,~,1
0,29,看见坤坤啦,Atopos,0
0,29,何老师呢？,Aurora,0
0,29,我坤宝啊啊啊啊,放肆,0
0,29,呢,北街末雨,0
0,29,有人是第一次看的吗,兮以城空°,0
0,29,这季为啥没有何炅和撒贝宁了啊 好难过,丝路,1
0,29,蔡徐坤好帅,YOUNG,0
0,30,二刷,Alles Gute,0
0,30,深深，我来了！,случайная встреча,0
0,30,治疗师来报道[鸡腿],小高,0
0,30,哇哇是医学,繁星·耶姈,0
0,30,我喜欢不准时,Xi,0
0,30,医学生打卡,日知录,0
0,31,哈？我以为我点开了非诚勿扰…,哎呀。,0
0,31,J,╪微笑 旳弧度、,0
0,32,毛不易我来了,╭ァ孩囝爹＂,0
0,32,周深来了来了,DoV,0
0,32,冲冲冲,.,0
0,32,何老师是灵魂啊,利益不仁慈お,1
0,33,再看一遍,Dorom   爱咋咋的,0
0,33,来了来了,丫丫,0
0,33,畅姐，我来了,sugar,0
0,33,来了来了,爱小明and小诗,0
0,34,下季会计可以吗,XT王,0
0,34,为啥没有何老师和撒老师了,saúl,0
0,34,毛不易我来了,还是小鹿,0
0,34,重新看第三遍,森,0
0,35,周深周深，一路紧跟,e,1
0,35,为了看周深,无,0
0,35,医学生来打卡,Zzz,0
0,35,何老师呢？,ᴘɪɴᴋ,0
0,35,少了何老师的offer少了很多东西,繁星·耶姈,0
0,35,想何老师,~＿~,0
0,35,来了,如初🍀️,0
0,35,来看周深,动物园园长77,0
0,36,为啥没有何老师和撒老师了,小小,1
0,36,这季为啥没有何炅和撒贝宁了啊 好难过,Ambition,0
0,36,这季为啥没有何炅和撒贝宁了啊 好难过,"╰妮妮╯♪""",0
0,36,来看深总啦！！终于等到深总的综艺啦！！开森！撒花！,幽灵鱼,0
0,36,二刷,啊,0
0,36,深深,起个名脑细胞全废,0
0,37,为啥没有何老师和撒老师了,Vicky,0
0,37,周深我来了,A 桃花园  电话 18833569896,1
0,37,深深！深深！深深！,LLLL,1
0,37,居然没何老师了呜呜呜,要欺少年穷,0
0,37,来看周深啦,Fholiday,0
0,37,下期财务主题好吗,甜蜜,0
0,37,居然没何老师了呜呜呜,sun☀,0
0,37,呜呜呜 没有何老师 撒老师,  Knight,0
0,38,居然没何老师了呜呜呜,@,0
0,38,怎么换加油团了？,阿啾の,0
0,38,跳过第二季来的,子不语,0
0,38,想何老师,娗,0
0,38,何老师呢？,景深,0
0,38,医学生来打卡,加油,0
0,38,为啥没有何老师和撒撒,稻草人,0
0,38,何老师呢？,Wmmmmmmm~,0
0,38,何老师呢？,北七,1
0,38,这季为啥没有何炅和撒贝宁了啊 好难过,ZoeW（王 玉）,0
0,38,为啥没有何老师和撒撒,余温。,0
0,38,来二刷[6周年][6周年][6周年],佳佳糖,0
0,38,医学生报道,热的苏打水🥛,0
0,38,深深我来了,无,0
0,38,为了看周深,ᯤ⁶ᴳ⁺,0
0,38,想何老师,R1SE_十二,0
0,38,想何老师,⭐阿池,0
0,38,蔡徐坤好帅,创造营yyds,0
0,38,何老师呢？,郝 郝,0
0,39,来了来了，我希望下一季是程序员,saúl,0
0,39,咋不是何老师了[阿播哭哭][阿播哭哭][阿播哭哭],~＿~,0
0,39,居然没何老师了呜呜呜,记忆,0
0,39,深深,不吃漁,0
0,39,太棒了，是孟非老师，终于不用看何炅了！,～,0
0,39,3刷了[喜欢],ゞ席清,0
0,39,啊，，，怎么是孟非啊，，,苄喜,0
0,40,呀，专门主持婚姻类的孟非老师来做主持了,李熙Mango  trees,0
0,40,没有何炅我不爽,冉国熙（诚实做人，诚信经营）,0
0,40,周深周深，一路紧跟,血泪,0
0,40,何老师呢？,柚子,0
0,40,何老师呢，何老师，何老师，何老师,领悟。,0
0,40,为什么不是何老师,老会员了,0
0,40,医学生来打卡,腾讯网友,0
0,41,哈？我以为我点开了非诚勿扰…,Ann_,0
0,41,军医前来报道,繁星·耶姈,0
0,41,为什么不是何老师,腾讯网友,0
0,41,为了看周深,ᝰꫛꫀꪝ₅₂₀.,0
0,41,好可爱的周深,Charlie,0
0,41,最最讨厌弟 世上没有比他还脏的人,假面,0
0,41,何老师呢，何老师，何老师，何老师,~＿~,0
0,42,为什么不是我何老师主持了？,电耗子,0
0,42,何老师是灵魂啊,景深,0
0,42,何老师是灵魂啊,Wmmmmmmm~,0
0,42,为什么不是我何老师主持了？,WannaMin,0
0,42,医学生来打卡,哎呀,0
0,42,周深很[6周年],【简、爱】,0
0,42,周深,孤独的养猫人,0
0,42,周深比心,无,0
0,43,下一季能不能搞一个土木工程师,strive,0
0,43,周深！,渡°,0
0,43,冲冲冲,不鸭,0
0,43,从第六季回来的有没有,Ronin°,0
0,43,何老师呢？,可可奈奈,0
0,43,二刷,Charlie,0
0,43,想看何老师,老会员了,0
0,43,周深比心,Charlie,0
0,43,医学生来报到,Lion∮,0
0,43,二刷了,Devon Aoki,0
0,43,我那么大只的何老师呢,海边小子,0
0,43,居然没何老师了呜呜呜,学着去爱,0
0,43,想何老师,.the.,0
0,43,想何老师,景鲸罗,0
0,44,何老师是灵魂啊,丽平,1
0,44,何老师呢？,Abby,0
0,44,何老师呢？,BINYA°,0
0,44,何老师，范丞丞，杨天真呢,αβ3θ,0
0,44,何老师呜呜呜呜呜呜,霜er序,0
0,44,想何老师,利益不仁慈お,0
0,45,h,╪微笑 旳弧度、,0
0,45,李不言李不言李不言,sugar,0
0,45,居然没何老师了呜呜呜,Frappuccino丶,0
0,45,想何老师,赵宇豪,0
0,45,为啥没有何老师和撒老师了,沁,0
0,45,医学生来了,繁星·耶姈,0
0,45,何老师太贵，请不起了,禹辰ོ꧔ꦿ࿐ོ,0
0,45,为了看周深,Charlie,0
0,45,来看周深啦,席席,0
0,45,喜欢孟非！,好的西野七濑,0
0,45,深深！深深！深深！,血泪,0
0,45,没有何老师和撒老师 真的很不习惯,Mitte,0
0,45,何老师呢，何老师，何老师，何老师,景鲸罗,0
0,45,医学生来了吖,网事随风,0
0,45,何老师连这个都不主持了？,郝 郝,0
0,46,孟非达咩,High-boom-round🍃,0
0,46,何老师呢，何老师，何老师，何老师,na,2
0,46,哈哈哈,久_,0
0,46,出季教师的吧,Nakupenda,0
0,46,什么时候出个会计事务所的呢,Lik~,0
0,46,蔡徐坤好帅,#0000F,0
0,46,为啥没有何老师和撒老师了,Koala-🐨,0
0,46,想何老师,👀,0
0,46,好久没看到何老师了,老会员了,0
0,47,何老师呢？,XZ,0
0,47,没有何老师和撒老师 真的很不习惯,利益不仁慈お,1
0,47,医学生报道,張*丞*謙,0
0,47,毛不易,芜颜,0
0,47,为什么不是我何老师主持了？,sun☀,0
0,47,没有何老师吗,Y*YX🎈,0
0,47,为啥没有何老师和撒老师了,moonlight.,0
0,47,撒撒和何老师呢,小晓🍬,0
0,47,没有何老师了呜呜呜呜呜呜,Mauroon,0
0,47,赵丽颖 :为什么不是我何老师主持了？,@pple,0
0,48,没有何老师和撒老师 真的很不习惯,努力总会发光i,0
0,48,医学生打卡,張*丞*謙,0
0,48,胡海泉,y,0
0,48,！！周深你冷静点周深,Charlie,0
0,48,除了深深和孟非，其他的一个都不认识。😭,哎呀。,0
0,48,谁和我一样是新人,颜谙＆心姿,0
0,48,为啥没有何老师和撒老师了,张雨欣,0
0,48,想看何炅,小毅,0
0,48,何老师呢，何老师，何老师，何老师,稻草人,0
0,48,赵丽颖 :为什么不是我何老师主持了？,Ann_,0
0,49,什么时候可以拍我们法院的？,丫丫,0
0,49,医学生报道,秋,0
0,49,深深！来了来了,网事随风,0
0,49,我想何老师,老会员了,0
0,49,为什么没有和老师和sasa,从容,0
0,49,何老师呢？撒老师呢？,XXXX.,0
0,49,这啥嘉宾,苄喜,0
0,49,怎么没有何老师？是这期没有，还是所有都没有,momo,0
0,49,下期财务主题好吗,cordial,0
0,49,何老师呢？,珊珊,0
0,49,居然没有，何炅老师,努力总会发光i,0
0,49,为什么何老师不来了,@小笨蛋、 ,0
0,49,医学生好激动,outlier,0
0,49,为啥没有何老师和撒老师了,滴滴,1
0,49,来看深深,Grace郁,0
0,50,临床生报道,幻お煜,0
0,50,为啥没有何老师和撒老师了,可可奈奈,0
0,50,何老师呢，何老师，何老师，何老师,松苓ฅ,0
0,50,求第三季原班人马,Persephone,0
0,50,你,赵 斌,0
0,50,我的双北呢,郭大慧🌻,2
0,50,何老师呢？撒老师呢？,熠,0
0,50,没有何老师和撒老师 真的很不习惯,花阙盼兮,0
0,50,想念双北,王媛媛,0
0,50,何老师呢？,冯文娟,0
0,50,啥时候能来个程序员的[喜欢],一生一面。。,0
0,50,想何老师,微朵,0
0,50,何老师呢？,Frappuccino丶,0
0,50,为啥没有何老师和撒老师了,┊〢流水ゝ	┊〢落蒊ゝ,0
0,51,没有何老师和撒老师 真的很不习惯,狗友,0
0,51,想何老师,Blue,0
0,51,何老师呢，何老师，何老师，何老师,崽崽,0
0,51,为啥没有何老师和撒老师了,感覺｀失ㄆ靈,0
0,51,何老师呢，何老师，何老师，何老师,会飞的翅膀,0
0,51,可以来一季护理专业的吗,RNA,0
0,51,我何老师呢,努力总会发光i,0
0,52,何老师呢？撒老师呢？,┊〢流水ゝ	┊〢落蒊ゝ,0
0,52,何老师？就是那个收礼物的？,风起了,0
0,52,我要何老师,S,0
0,52,出个景观类的呗,独行侠,0
0,52,没有何老师我好遗憾,OYXJ,0
0,52,医学生来打卡,源味奶茶💚,0
0,53,何老师是灵魂啊,心,0
0,53,看到孟非，我以为是相亲节目。,Mitte,0
0,53,为啥没有何老师和撒老师了,芝士,0
0,53,何炅凉了？,海阔天空,0
0,53,看到孟非，总感觉在看相亲节目,ℓ——ℓ,0
0,53,何老师是灵魂啊,努力总会发光i,0
0,53,bh,时光※未满↓→,0
0,54,我来打卡了,繁星·耶姈,0
0,54,居然没何老师了呜呜呜,.,0
0,54,为什么何老师不来了,努力总会发光i,0
0,54,没有何老师和撒老师 真的很不习惯,@小笨蛋、 ,0
0,54,恋综即视感,向,0
0,54,想何老师,……,1
0,54,何老师何老师何老师,从容,0
0,54,居然是他主持 不喜欢他,腾讯网友,0
0,54,这季为啥没有何炅和撒贝宁了啊 好难过,会飞的翅膀,0
0,54,何老师呢，怎么换人了[阿播哭哭],景鲸罗,0
0,54,何老师呢....,烈酒烧喉,0
0,54,为啥没有何老师和撒撒,黑夜彩虹,0
0,54,来了来了,&浅夏‖初晴:),0
0,54,何老师呢，怎么换人了[阿播哭哭],2735808625,0
0,55,医学生来看看了,定居十八楼,0
0,55,何老师撒老师简直是灵魂啊,Mitte,0
0,55,没有何老师和撒老师 真的很不习惯,！,1
0,55,我以为是非诚勿扰[厉害],👩🏿,0
0,56,想念何老师,巧珍,1
0,56,看到孟非，我以为是相亲节目。,┊〢流水ゝ	┊〢落蒊ゝ,0
0,56,何炅和撒贝宁都没有？,狗友,0
0,56,居然没何老师了呜呜呜,呵呵哒,1
0,56,为啥没有何老师和撒老师了,松苓ฅ,1
0,56,想哭，为什么是孟非？我的炅呢,Wmmmmmmm~,0
0,56,好怀念何老师,腾讯网友,0
0,56,医学生打卡,找找火星人,0
0,57,其实，把隔壁的法医也挺好看的,纪慎语,0
0,57,没有何老师感觉少了灵魂,.,0
0,57,这个主持人，怎么感觉眼神没有精神呢?,霸占～她的爱,0
0,57,没有何老师了吗,Tꫝiꪀᧁ .,0
0,58,j,╪微笑 旳弧度、,0
0,58,爷青结,(๑• . •๑),0
0,58,好不习惯,Ci,0
0,58,二刷二刷！太上头了看得我,🍓,0
0,58,居然不是何老师伤心💔,心动男嘉宾王源🌱,0
0,58,没有何老师和撒老师 真的很不习惯,凱,0
0,58,何老师是灵魂啊,黑夜彩虹,0
0,58,想哭，为什么是孟非？我的炅呢,姽婳,0
0,58,何老师[阿播哭哭],🍦海氹有点甜🍦,0
0,58,何老师是灵魂啊,一颗星星,0
0,58,想要何老师和撒老师啊啊啊啊啊,Joytthy🐰ིྀ,0
0,58,医学生打卡,繁星·耶姈,0
0,58,何老师是灵魂啊,OoTYPoO,0
0,59,打卡,GAOLIJUAN,1
0,59,孟非老师我也很喜欢,‭,0
0,59,以前陪我看心动的offer的人已经去陪别人了。唉,永遠年輕,0
0,59,想要何炅,彼岸花,0
0,59,没有何老师和撒老师 真的很不习惯,Ye,0
0,60,没有何老师和撒老师 真的很不习惯,千天,0
0,60,二刷二刷,ᐢ⸝⸝› ̫‹⸝⸝ᐢ,0
0,60,没有何老师和撒老师 真的很不习惯,叶子🍃,1
0,60,撒老师才是灵魂啊,旧时光Several,1
0,60,没有何老师我好遗憾,QY,0
0,60,孟爷爷也挺好的。,锖青瓷,0
0,60,想念何老师,呵呵哒,0
0,60,hk,不知＆九觞,0
0,60,我想看何老师和小撒,胡子西瓜,0
0,60,居然不是何老师伤心💔,黑夜彩虹,0
0,61,没有何老师感觉少了灵魂,@小笨蛋、 ,0
0,61,没有何老师和撒老师 真的很不习惯,滴滴,1
0,61,居然没有，何炅老师,孟婆╮给咱来碗汤,0
0,61,为啥没有何老师和撒老师了,🌸🌸🌸,0
0,61,没有何老师感觉少了灵魂,叶子🍃,0
0,61,为什么不是何老师,呵呵哒,0
0,61,不那么,时光※未满↓→,0
0,62,没有何老师和撒老师 真的很不习惯,浪漫至死不渝,0
0,62,二刷二刷,Devon Aoki,0
0,62,我要何老师,橘梨纱,0
0,62,想双北！想何老师和撒老师！,Charlie,0
0,62,没有何老师和撒老师的offer3,Y,0
0,62,何老师连这个都不主持了？,多长头发少吃肉,0
0,62,不是何老师，没内味了,伴我心安i,0
0,62,想双北！想何老师和撒老师！,宝贝,0
0,62,我要何老师啊啊啊啊啊啊啊啊啊啊啊,偏爱晚风,0
0,62,何老师,aa,0
0,63,何老师是灵魂啊,X,1
0,63,很喜欢孟爷爷呀，情商超高的,‭,0
0,63,为啥没有何老师和撒老师了,凱,0
0,63,何老师呢,半点风雨★半点伤☜,0
0,63,现在只为了深深了,烦了.,0
0,63,想双北！想何老师和撒老师！,L.,0
0,63,居然没何老师了呜呜呜,S,0
0,63,我何呢,outlier,0
0,63,为什么不是何老师,スギ,0
0,64,怀念何老师撒老师,呵呵哒,2
0,64,没有何老师感觉少了灵魂,姽婳,1
0,64,何老师是灵魂啊,感覺｀失ㄆ靈,0
0,64,怀念何老师撒老师,🌸🌸🌸,0
0,64,没有何老师感觉少了灵魂,Y,0
0,64,没有何老师和撒老师 真的很不习惯,你真敢不看路.,0
0,64,讲真何老师更儒雅帅啊,心动男嘉宾王源🌱,0
0,64,何老师何老师何老师,momo,0
0,64,何老师是灵魂啊,被煮了的鸡蛋,0
0,64,啊这都没有何老师了,小白兔🐰,0
0,65,讲真何老师更儒雅帅啊,多长头发少吃肉,0
0,65,何老师是灵魂啊,凱,0
0,65,何老师是灵魂啊,🌸🌸🌸,0
0,65,何老师没来，少了offer的灵魂,柠岫,0
0,66,VIP :没有何老师了，不开心,努力总会发光i,0
0,66,什么时候能有教师,烟竹,0
0,67,主持人怎么是他，不喜欢他……,心动男嘉宾王源🌱,1
0,67,何老师？,冯文娟,0
0,67,深深,凯,0
0,67,怎么全都是唱歌的,🌟,0
0,68,没有何老师我好遗憾,凱,0
0,68,没有何老师和撒贝宁了 都换人了,心,0
0,68,居然不是何老师伤心💔,丫头,0
0,68,何老师是灵魂啊,y,1
0,68,为啥没有何老师和撒老师了,叶子🍃,0
0,68,何老师和撒老师呢？,小白兔🐰,0
0,69,何老师和撒老师呢？,努力总会发光i,0
0,69,居然没何老师了呜呜呜,周震南官宣女友,0
0,69,何老师和撒老师呢？,Zzz,0
0,69,毛不易呀，终于来了,✎夏雪,0
0,69,何炅和撒贝宁呢？？范辰辰呢？？！！,☆ 半老灵魂,0
0,69,还是喜欢何老师,腾讯网友,0
0,69,何老师不是被骂了吗，怎么来啊,Hfsel,0
0,70,没有何老师和撒老师 真的很不习惯,such...肉肉碱,0
0,70,怀念双北,丫头,1
0,70,何老师,小善缘,1
0,70,等更新的时候，来二刷,小嘚儿～,0
0,70,何撒老师啊,ᴘɪɴᴋ,0
0,70,居然不是何炅！还是喜欢何炅主持这类节目诶,╭_HooYa╮。,0
0,70,何老师是灵魂啊,叶子🍃,0
0,71,虽然没有双北但是有毛不易和周深呀,JlA．,0
0,71,何老师,吐籽儿,0
0,71,居然不是何老师主持了，不过也很喜欢孟非了，看看先,娜片海,0
0,71,没双北，没灵魂,染月アンドロメダ,0
0,71,何老师是灵魂啊,Ye,0
0,71,h,╪微笑 旳弧度、,0
0,71,何老师呢,冯文娟,0
0,72,二刷,婧m,0
0,72,何老师是灵魂啊,空城孤影,0
0,72,何老师呢,🌙,0
0,72,我的双北没了[阿播哭哭],😚莹儿,0
0,72,没有何老师和撒老师 真的很不习惯,梦想起航,0
0,72,何老师和撒老师呢？,陌巷流星闪过,0
0,73,何老师是灵魂啊,姽婳,2
0,73,没有何老师和撒贝宁了 都换人了,腾讯网友,0
0,73,希望可以有教师的,渡,0
0,73,怎么是这个光头啊,[   栀虞   ],0
0,73,没有何老师味道变了,小白兔🐰,0
0,73,为啥没有何老师和撒撒,丫头,0
0,73,为啥没有何老师和撒老师了,别来无恙,0
0,74,灵魂都没了。？？,🍰,0
0,74,何老师是灵魂啊,Stars、,0
0,74,没有何老师感觉节目都变了个味儿,猪皮欣,0
0,74,何老师是灵魂啊,呵呵,0
0,74,何老师不在，有点不习惯‘,JohnW,0
0,74,护士来了,难拥,0
0,74,没有何老师和撒贝宁了 都换人了,满目星河,0
0,74,双北永远的神,努力总会发光i,0
0,74,不是何老师，没内味了,叶子🍃,0
0,74,不是何老师，没内味了,丫头,0
0,75,孟老师也很好啊,片刻远方,0
0,75,冲着医学生来的,XLin,0
0,75,何老师,叶子🍃,0
0,75,二刷,夜幕 、,0
0,76,没有何老师感觉少了灵魂,凱,0
0,76,没有何老师味道变了,想念.,0
0,76,想何老师,想出去,0
0,76,深深,宇杨杨0604,0
0,76,没有何老师和撒老师了，可惜,满目星河,0
0,76,还是喜欢何老师,伽和兔🐇,2
0,76,没有何老师和撒老师 真的很不习惯,猪皮欣,0
0,77,居然不是何老师伤心💔,心,0
0,77,为啥没有何老师和撒撒,努力总会发光i,0
0,77,据同学说，超级好看,summer,0
0,77,没有撒贝宁呜呜呜,梦想起航,0
0,77,我的双北没了[阿播哭哭],狗友,0
0,77,何老师是灵魂啊,Slina,0
0,78,喜欢何老师和萨老师呜呜呜呜呜呜呜呜呜,简简单单。。,1
0,78,周深,紫米虾仁,0
0,78,没有何老师味道变了,V,0
0,78,想看何老师呜呜,冯文娟,0
0,78,没有撒贝宁和何老师 没有了灵魂,呵呵哒,1
0,78,何老师撒老师简直是灵魂啊,选项与题意无关,0
0,78,为毛不易来的,✎夏雪,0
0,78,哈哈哈哈哈哈,小吴同学,0
0,79,啊啊啊,Hate,0
0,79,为啥没有何老师和撒撒,。。。,0
0,79,为啥没有何老师和撒撒,猪皮欣,0
0,80,想何老师和撒撒,努力总会发光i,0
0,80,何老师呢啊啊啊啊,Candy唐唐,0
0,80,还是喜欢何炅,伽和兔🐇,0
0,80,何老师是灵魂啊,温柔如初@,0
0,81,h,╪微笑 旳弧度、,0
0,81,钱不够肯定不来,躺平,0
0,81,我们公司的刚毕业的真的就是这样说不来就不来,敲喜欢涛公子,0
0,82,没有何老师味道变了,猪皮欣,0
0,82,护理专业的前来报到，主要是想磕李不言和小师妹，嘿嘿,おやすみ,0
0,82,看起来特威风 特飒 实际上很不负责任,韩愈,0
0,82,还我何老师,-𝗥𝗲𝗱𝗺𝗶,0
0,83,为啥没有何老师和撒撒,南往,0
0,83,这季没何老师?,长情╯乔♥,0
0,83,下一季是广告吧,Booo,0
0,83,何老师撒老师简直是灵魂啊,T昂🍬,0
0,83,我何老师呢,羊羊羊  ,0
0,83,95后被黑的最惨的一次,久,1
0,83,为啥没有何老师和撒撒,孟婆╮给咱来碗汤,1
0,84,想何老师和撒撒,心,0
0,84,不是何老师，没内味了,Ambition,0
0,84,哈哈哈,QY,0
0,84,不是何老师，没内味了,Ye,0
0,85,95后被黑的最惨的一次,久,0
0,85,95后被黑的最惨的一次,傻儿吧叽M ,0
0,85,一看见孟非，就觉得像恋爱节目,X1nG`,0
